dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
GAD Gene-Disease Associations	gad	hypertension; blood pressure, arterial	0.012048	0.59728	1	0	1		hypertension; blood pressure, arterial
GAD Gene-Disease Associations	gad	iga nephropathy	0.016064	0.57899	1	0	1		iga nephropathy
GAD Gene-Disease Associations	gad	left ventricular hypertrophy	0.036145	0.21324	1	0	1		left ventricular hypertrophy
GAD Gene-Disease Associations	gad	nephropathy, diabetic	0.028112	0.22103	1	0	1		nephropathy, diabetic
GAD Gene-Disease Associations	gad	kidney diseases	0.037716	0.21211	1	0	1		kidney diseases
GAD Gene-Disease Associations	gad	gaucher disease	0.012048	0.59535	1	0	1		gaucher disease
GAD Gene-Disease Associations	gad	polycystic ovarian syndrome	-0.0024446	1	1	0	-1		polycystic ovarian syndrome
GAD Gene-Disease Associations	gad	erectile dysfunction	0.016064	0.5792	1	0	1		erectile dysfunction
GAD Gene-Disease Associations	gad	hemifacial spasm	-0.0064606	1	1	0	-1		hemifacial spasm
GAD Gene-Disease Associations	gad	albuminuria; diabetes mellitus, insulin-dependent; diabetes mellitus, type 1; diabetic nephropathies; diabetic nephropathy	0.012048	0.59954	1	0	1		albuminuria; diabetes mellitus, insulin-dependent; diabetes mellitus, type 1; diabetic nephropathies; diabetic nephropathy
GAD Gene-Disease Associations	gad	diabetic neuropathy	-0.0024446	1	1	0	-1		diabetic neuropathy
GAD Gene-Disease Associations	gad	giant cell arteritis	0.02008	0.36319	1	0	1		giant cell arteritis
GAD Gene-Disease Associations	gad	cardiomyopathies	0.012048	0.59977	1	0	1		cardiomyopathies
GAD Gene-Disease Associations	gad	hypertension; obesity	0.028112	0.22075	1	0	1		hypertension; obesity
GAD Gene-Disease Associations	gad	carcinoma, non-small-cell lung; lung neoplasms; neoplasm of lung	-0.0064606	1	1	0	-1		carcinoma, non-small-cell lung; lung neoplasms; neoplasm of lung
GAD Gene-Disease Associations	gad	adenoma; colorectal neoplasms; neoplasm recurrence, local	0.012048	0.59896	1	0	1		adenoma; colorectal neoplasms; neoplasm recurrence, local
GAD Gene-Disease Associations	gad	birth weight; preterm delivery	0.012048	0.59898	1	0	1		birth weight; preterm delivery
GAD Gene-Disease Associations	gad	varicose ulcers	-0.0024446	1	1	0	-1		varicose ulcers
GAD Gene-Disease Associations	gad	thrombophilia	0.012048	0.6006	1	0	1		thrombophilia
GAD Gene-Disease Associations	gad	infertility, female	0.0055876	1	1	0	1		infertility, female
GAD Gene-Disease Associations	gad	fetal loss, late	0.02008	0.36074	1	0	1		fetal loss, late
GAD Gene-Disease Associations	gad	thrombosis, deep vein	0.016064	0.58338	1	0	1		thrombosis, deep vein
GAD Gene-Disease Associations	gad	thrombosis	0.011175	0.74729	1	0	1		thrombosis
GAD Gene-Disease Associations	gad	osteonecrosis; precursor cell lymphoblastic leukemia-lymphoma	0.0015715	1	1	0	1		osteonecrosis; precursor cell lymphoblastic leukemia-lymphoma
GAD Gene-Disease Associations	gad	pulmonary function	0.012048	0.59919	1	0	1		pulmonary function
GAD Gene-Disease Associations	gad	cardiovascular diseases	0.014144	0.84918	1	0	1		cardiovascular diseases
GAD Gene-Disease Associations	gad	intracranial aneurysm	0.02008	0.36245	1	0	1		intracranial aneurysm
GAD Gene-Disease Associations	gad	methamphetamine abuse	0.016064	0.58229	1	0	1		methamphetamine abuse
GAD Gene-Disease Associations	gad	olanzapine	0.024096	0.34484	1	0	1		olanzapine
GAD Gene-Disease Associations	gad	bipolar disorder; depression	0.016064	0.57907	1	0	1		bipolar disorder; depression
GAD Gene-Disease Associations	gad	mood disorder	0.016064	0.58239	1	0	1		mood disorder
GAD Gene-Disease Associations	gad	diseases in twins	-0.0024446	1	1	0	-1		diseases in twins
GAD Gene-Disease Associations	gad	anorexia nervosa; bulimia	0.0055876	1	1	0	1		anorexia nervosa; bulimia
GAD Gene-Disease Associations	gad	migraine	0.061812	0.087879	1	0	1		migraine
GAD Gene-Disease Associations	gad	marijuana abuse; psychoses, substance-induced	0.040161	0.12607	1	0	1		marijuana abuse; psychoses, substance-induced
GAD Gene-Disease Associations	gad	bleeding complications	-0.0064606	1	1	0	-1		bleeding complications
GAD Gene-Disease Associations	gad	atherosclerosis; cardiovascular diseases	0.016064	0.58034	1	0	1		atherosclerosis; cardiovascular diseases
GAD Gene-Disease Associations	gad	parkinson's disease	0.00052383	1	1	0	1		parkinson's disease
GAD Gene-Disease Associations	gad	wounds and injuries	0.012048	0.59894	1	0	1		wounds and injuries
GAD Gene-Disease Associations	gad	alcohol-related disorders	0.016064	0.58121	1	0	1		alcohol-related disorders
GAD Gene-Disease Associations	gad	alzheimer disease; alzheimer's disease; amnesia	-0.020953	0.20837	1	0	-1		alzheimer disease; alzheimer's disease; amnesia
GAD Gene-Disease Associations	gad	cholesterol, hdl	0.0071591	1	1	0	1		cholesterol, hdl
GAD Gene-Disease Associations	gad	fibrinogen	0.02008	0.36058	1	0	1		fibrinogen
GAD Gene-Disease Associations	gad	hypertension; precursor cell lymphoblastic leukemia-lymphoma	-0.0024446	1	1	0	-1		hypertension; precursor cell lymphoblastic leukemia-lymphoma
GAD Gene-Disease Associations	gad	restless legs syndrome	0.012048	0.59698	1	0	1		restless legs syndrome
GAD Gene-Disease Associations	gad	purpura, thrombocytopenic, idiopathic; werlhof's disease	0.032129	0.208	1	0	1		purpura, thrombocytopenic, idiopathic; werlhof's disease
GAD Gene-Disease Associations	gad	sepsis; systemic infection	0.003143	1	1	0	1		sepsis; systemic infection
GAD Gene-Disease Associations	gad	fabry disease	0.02008	0.36259	1	0	1		fabry disease
GAD Gene-Disease Associations	gad	peptic ulcer; stomach neoplasms	0.024096	0.34615	1	0	1		peptic ulcer; stomach neoplasms
GAD Gene-Disease Associations	gad	aggressive periodontitis;	0.012048	0.59775	1	0	1		aggressive periodontitis;
GAD Gene-Disease Associations	gad	aggressive periodontitis; alveolar bone loss; chronic periodontitis; periodontal attachment loss; periodontal pocket; periodontitis	0.0096036	0.70633	1	0	1		aggressive periodontitis; alveolar bone loss; chronic periodontitis; periodontal attachment loss; periodontal pocket; periodontitis
GAD Gene-Disease Associations	gad	lichen planus, oral	0.032129	0.20793	1	0	1		lichen planus, oral
GAD Gene-Disease Associations	gad	arthritis, rheumatoid; rheumatoid arthritis	0.011001	0.83419	1	0	1		arthritis, rheumatoid; rheumatoid arthritis
GAD Gene-Disease Associations	gad	long qt syndrome	0.0055876	1	1	0	1		long qt syndrome
GAD Gene-Disease Associations	gad	lupus erythematosus, systemic	0.0087306	1	1	0	1		lupus erythematosus, systemic
GAD Gene-Disease Associations	gad	opioid-related disorders	0.012048	0.59826	1	0	1		opioid-related disorders
GAD Gene-Disease Associations	gad	mental retardation	0.016064	0.57711	1	0	1		mental retardation
GAD Gene-Disease Associations	gad	metabolism disorders	0.016064	0.58004	1	0	1		metabolism disorders
GAD Gene-Disease Associations	gad	cardiomyopathy	0.012048	0.59871	1	0	1		cardiomyopathy
GAD Gene-Disease Associations	gad	spinal dysraphism	0.0096036	0.70314	1	0	1		spinal dysraphism
GAD Gene-Disease Associations	gad	ischemic stroke	0.016064	0.57869	1	0	1		ischemic stroke
GAD Gene-Disease Associations	gad	thrombophilia; venous thrombosis	0.012048	0.5974	1	0	1		thrombophilia; venous thrombosis
GAD Gene-Disease Associations	gad	hypertension; stroke	0.012048	0.59888	1	0	1		hypertension; stroke
GAD Gene-Disease Associations	gad	thromboembolism, venous	0.024096	0.34498	1	0	1		thromboembolism, venous
GAD Gene-Disease Associations	gad	hematology indices	-0.0064606	1	1	0	-1		hematology indices
GAD Gene-Disease Associations	gad	hormone disturbance	-0.029859	0.26328	1	0	-1		hormone disturbance
GAD Gene-Disease Associations	gad	human spermatogenic defect	-0.020953	0.20475	1	0	-1		human spermatogenic defect
GAD Gene-Disease Associations	gad	dementia, vascular;	0.0015715	1	1	0	1		dementia, vascular;
GAD Gene-Disease Associations	gad	cardiovascular disease risk	-0.020953	0.20455	1	0	-1		cardiovascular disease risk
GAD Gene-Disease Associations	gad	heroin abuse	0.016064	0.57949	1	0	1		heroin abuse
GAD Gene-Disease Associations	gad	cognitive impairment	0.0015715	1	1	0	1		cognitive impairment
GAD Gene-Disease Associations	gad	arthritis, reactive; campylobacter infections; salmonella infections	0.016064	0.58159	1	0	1		arthritis, reactive; campylobacter infections; salmonella infections
GAD Gene-Disease Associations	gad	tuberculosis; tuberculosis, pulmonary	0.0096036	0.70342	1	0	1		tuberculosis; tuberculosis, pulmonary
GAD Gene-Disease Associations	gad	chronic renal failure; diabetes mellitus, insulin-dependent; diabetes mellitus, type 1; diabetic nephropathies; diabetic nephropathy; kidney failure, chronic	-0.012921	0.61237	1	0	-1		chronic renal failure; diabetes mellitus, insulin-dependent; diabetes mellitus, type 1; diabetic nephropathies; diabetic nephropathy; kidney failure, chronic
GAD Gene-Disease Associations	gad	acromegaly	0.012048	0.59983	1	0	1		acromegaly
GAD Gene-Disease Associations	gad	colonic neoplasms; microsatellite instability	0.01362	0.69374	1	0	1		colonic neoplasms; microsatellite instability
GAD Gene-Disease Associations	gad	gout	0.028112	0.21847	1	0	1		gout
GAD Gene-Disease Associations	gad	brain neoplasms; occupational diseases	-0.016937	0.58905	1	0	-1		brain neoplasms; occupational diseases
GAD Gene-Disease Associations	gad	glioblastoma; glioma	-0.024969	0.11837	1	0	-1		glioblastoma; glioma
GAD Gene-Disease Associations	gad	cholesterol; cholesterol, ldl	-0.0064606	1	1	0	-1		cholesterol; cholesterol, ldl
GAD Gene-Disease Associations	gad	diabetic nephropathies	0.012048	0.59997	1	0	1		diabetic nephropathies
GAD Gene-Disease Associations	gad	waist circumference	0.016064	0.57967	1	0	1		waist circumference
GAD Gene-Disease Associations	gad	obsessive compulsive disorder	0.01362	0.68916	1	0	1		obsessive compulsive disorder
GAD Gene-Disease Associations	gad	cellulitis; obesity	-0.019382	0.41339	1	0	-1		cellulitis; obesity
GAD Gene-Disease Associations	gad	leprosy	0.028112	0.21992	1	0	1		leprosy
GAD Gene-Disease Associations	gad	liver transplant	0.0015715	1	1	0	1		liver transplant
GAD Gene-Disease Associations	gad	colitis, ulcerative;	-0.012921	0.61199	1	0	-1		colitis, ulcerative;
GAD Gene-Disease Associations	gad	endometrial neoplasms	-0.025843	0.47463	1	0	-1		endometrial neoplasms
GAD Gene-Disease Associations	gad	autism	0.052034	0.28546	1	0	1		autism
GAD Gene-Disease Associations	gad	several psychiatric disorders	0.061463	0.3141	1	0	1		several psychiatric disorders
GAD Gene-Disease Associations	gad	psychiatric disorders	0.003143	1	1	0	1		psychiatric disorders
GAD Gene-Disease Associations	gad	iron	0.0055876	1	1	0	1		iron
GAD Gene-Disease Associations	gad	smoking	0.043304	0.26518	1	0	1		smoking
GAD Gene-Disease Associations	gad	crohn disease	-0.0089052	1	1	0	-1		crohn disease
GAD Gene-Disease Associations	gad	acute coronary syndrome;	0.042431	0.35084	1	0	1		acute coronary syndrome;
GAD Gene-Disease Associations	gad	cardiovascular diseases;	0.043304	0.26652	1	0	1		cardiovascular diseases;
GAD Gene-Disease Associations	gad	obesity	0.05832	0.29192	1	0	1		obesity
GAD Gene-Disease Associations	gad	arteries	-0.016937	0.58719	1	0	-1		arteries
GAD Gene-Disease Associations	gad	asthma	0.021303	0.72514	1	0	1		asthma
GAD Gene-Disease Associations	gad	coronary disease; coronary heart disease; myocardial infarction	0.028112	0.21987	1	0	1		coronary disease; coronary heart disease; myocardial infarction
GAD Gene-Disease Associations	gad	epithelial ovarian cancer	0.052034	0.28439	1	0	1		epithelial ovarian cancer
GAD Gene-Disease Associations	gad	diabetes, type 1	0.041558	0.40749	1	0	1		diabetes, type 1
GAD Gene-Disease Associations	gad	heart failure	0.023223	0.53483	1	0	1		heart failure
GAD Gene-Disease Associations	gad	exercise test	0.012048	0.59941	1	0	1		exercise test
GAD Gene-Disease Associations	gad	triglycerides	-0.0048891	1	1	0	-1		triglycerides
GAD Gene-Disease Associations	gad	coronary artery disease	0.073686	0.1764	1	0	1		coronary artery disease
GAD Gene-Disease Associations	gad	hip	0.028112	0.21829	1	0	1		hip
GAD Gene-Disease Associations	gad	smoking cessation	-0.03143	0.11732	1	0	-1		smoking cessation
GAD Gene-Disease Associations	gad	breast cancer	0.068622	0.26897	1	0	1		breast cancer
GAD Gene-Disease Associations	gad	hematocrit	0.02008	0.36289	1	0	1		hematocrit
GAD Gene-Disease Associations	gad	hemoglobins	0.0096036	0.70468	1	0	1		hemoglobins
GAD Gene-Disease Associations	gad	stroke	-0.0026192	1	1	0	-1		stroke
GAD Gene-Disease Associations	gad	body height	0.0087306	1	1	0	1		body height
GAD Gene-Disease Associations	gad	ovarian cancer	0.048018	0.28847	1	0	1		ovarian cancer
GAD Gene-Disease Associations	gad	lipoproteins	0.0015715	1	1	0	1		lipoproteins
GAD Gene-Disease Associations	gad	myocardial infarction	0.035795	0.59214	1	0	1		myocardial infarction
GAD Gene-Disease Associations	gad	coronary disease; coronary heart disease	0.028811	0.43806	1	0	1		coronary disease; coronary heart disease
GAD Gene-Disease Associations	gad	mouth neoplasms	0.016064	0.58033	1	0	1		mouth neoplasms
GAD Gene-Disease Associations	gad	oral cancer	0.0015715	1	1	0	1		oral cancer
GAD Gene-Disease Associations	gad	head and neck cancer	0.003143	1	1	0	1		head and neck cancer
GAD Gene-Disease Associations	gad	head and neck neoplasms; neoplasm recurrence, local; neoplasms, second primary	-0.0048891	1	1	0	-1		head and neck neoplasms; neoplasm recurrence, local; neoplasms, second primary
GAD Gene-Disease Associations	gad	alcohol dependence	0.0096036	0.7083	1	0	1		alcohol dependence
GAD Gene-Disease Associations	gad	coronary heart disease	0.076305	0.01781	1	0	1		coronary heart disease
GAD Gene-Disease Associations	gad	brain ischemia; stroke	-0.019382	0.41245	1	0	-1		brain ischemia; stroke
GAD Gene-Disease Associations	gad	quantitative traits	0.012048	0.59798	1	0	1		quantitative traits
GAD Gene-Disease Associations	gad	elite athletes	0.012048	0.60236	1	0	1		elite athletes
GAD Gene-Disease Associations	gad	myocardial infarct; atherosclerosis, coronary	0.01362	0.69304	1	0	1		myocardial infarct; atherosclerosis, coronary
GAD Gene-Disease Associations	gad	cardiomyopathy, hypertrophic	0.012048	0.59739	1	0	1		cardiomyopathy, hypertrophic
GAD Gene-Disease Associations	gad	thrombosis, venous	-0.0064606	1	1	0	-1		thrombosis, venous
GAD Gene-Disease Associations	gad	venous thromboembolism	-0.012921	0.61198	1	0	-1		venous thromboembolism
GAD Gene-Disease Associations	gad	fractures, bone	-0.0089052	1	1	0	-1		fractures, bone
GAD Gene-Disease Associations	gad	asthma; eosinophilia	0.012048	0.59742	1	0	1		asthma; eosinophilia
GAD Gene-Disease Associations	gad	obesity; type 2 diabetes	0.02008	0.36383	1	0	1		obesity; type 2 diabetes
GAD Gene-Disease Associations	gad	bmi	0.048193	0.074539	1	0	1		bmi
GAD Gene-Disease Associations	gad	anxiety	0.02008	0.36343	1	0	1		anxiety
GAD Gene-Disease Associations	gad	bipolar disorder	0.044002	0.37954	1	0	1		bipolar disorder
GAD Gene-Disease Associations	gad	platelet count	0.012048	0.59657	1	0	1		platelet count
GAD Gene-Disease Associations	gad	cholesterol, ldl	0.041732	0.20838	1	0	1		cholesterol, ldl
GAD Gene-Disease Associations	gad	q fever	0.021652	0.47306	1	0	1		q fever
GAD Gene-Disease Associations	gad	malaria, plasmodium falciparum	0.016064	0.58028	1	0	1		malaria, plasmodium falciparum
GAD Gene-Disease Associations	gad	kawasaki disease	0.02008	0.36203	1	0	1		kawasaki disease
GAD Gene-Disease Associations	gad	chorioamnionitis; fetal membranes, premature rupture; infection of amniotic sac and membranes; obstetric labor, premature; pre-eclampsia; premature birth	0.059892	0.30255	1	0	1		chorioamnionitis; fetal membranes, premature rupture; infection of amniotic sac and membranes; obstetric labor, premature; pre-eclampsia; premature birth
GAD Gene-Disease Associations	gad	brain neoplasms; glioma	-0.0024446	1	1	0	-1		brain neoplasms; glioma
GAD Gene-Disease Associations	gad	hepatitis c, chronic; liver cirrhosis	0.012747	0.77528	1	0	1		hepatitis c, chronic; liver cirrhosis
GAD Gene-Disease Associations	gad	femur head necrosis	0.016064	0.58177	1	0	1		femur head necrosis
GAD Gene-Disease Associations	gad	longevity	0.0087306	1	1	0	1		longevity
GAD Gene-Disease Associations	gad	hyperandrogenism; polycystic ovary syndrome	0.016064	0.57985	1	0	1		hyperandrogenism; polycystic ovary syndrome
GAD Gene-Disease Associations	gad	renal disease, end stage	0.016064	0.58222	1	0	1		renal disease, end stage
GAD Gene-Disease Associations	gad	substance abuse	0.012048	0.599	1	0	1		substance abuse
GAD Gene-Disease Associations	gad	tourette syndrome	0.040161	0.12456	1	0	1		tourette syndrome
GAD Gene-Disease Associations	gad	continuous performance task	0.02008	0.36028	1	0	1		continuous performance task
GAD Gene-Disease Associations	gad	weight gain	0.016588	0.84092	1	0	1		weight gain
GAD Gene-Disease Associations	gad	depressive disorder, major; bipolar disorder	0.016064	0.58239	1	0	1		depressive disorder, major; bipolar disorder
GAD Gene-Disease Associations	gad	migraine; migraine with aura	0.012048	0.59721	1	0	1		migraine; migraine with aura
GAD Gene-Disease Associations	gad	affective disorder	0.012048	0.5996	1	0	1		affective disorder
GAD Gene-Disease Associations	gad	obsessive- compulsive disorder	0.012048	0.60008	1	0	1		obsessive- compulsive disorder
GAD Gene-Disease Associations	gad	major depression	0.012048	0.59692	1	0	1		major depression
GAD Gene-Disease Associations	gad	hallucinations	0.012048	0.59902	1	0	1		hallucinations
GAD Gene-Disease Associations	gad	schizophrenia; bipolar disorder	0.012048	0.59922	1	0	1		schizophrenia; bipolar disorder
GAD Gene-Disease Associations	gad	budd-chiari syndrome	-0.0064606	1	1	0	-1		budd-chiari syndrome
GAD Gene-Disease Associations	gad	anxiety disorder	0.024096	0.34598	1	0	1		anxiety disorder
GAD Gene-Disease Associations	gad	cyclosporine	0.02008	0.36033	1	0	1		cyclosporine
GAD Gene-Disease Associations	gad	genetic diseases, inborn	0.016064	0.57995	1	0	1		genetic diseases, inborn
GAD Gene-Disease Associations	gad	inflammation; premature birth	-0.0024446	1	1	0	-1		inflammation; premature birth
GAD Gene-Disease Associations	gad	hypogonadotropic hypogonadism	0.012048	0.59873	1	0	1		hypogonadotropic hypogonadism
GAD Gene-Disease Associations	gad	guillain-barre syndrome	0.012048	0.60106	1	0	1		guillain-barre syndrome
GAD Gene-Disease Associations	gad	meningococcal infections; pneumococcal infections	0.012048	0.59775	1	0	1		meningococcal infections; pneumococcal infections
GAD Gene-Disease Associations	gad	endometriosis	0.01589	0.81118	1	0	1		endometriosis
GAD Gene-Disease Associations	gad	chronic renal failure; kidney failure, chronic	0.056225	0.0467	1	0	1		chronic renal failure; kidney failure, chronic
GAD Gene-Disease Associations	gad	rheumatic heart disease	0.024096	0.34538	1	0	1		rheumatic heart disease
GAD Gene-Disease Associations	gad	gastric carcinoma	0.012048	0.59632	1	0	1		gastric carcinoma
GAD Gene-Disease Associations	gad	adenocarcinoma	0.02008	0.36172	1	0	1		adenocarcinoma
GAD Gene-Disease Associations	gad	diabetes mellitus; myocardial infarction	0.024096	0.34755	1	0	1		diabetes mellitus; myocardial infarction
GAD Gene-Disease Associations	gad	respiratory tract infections	0.02008	0.3607	1	0	1		respiratory tract infections
GAD Gene-Disease Associations	gad	cystic fibrosis; hypertension, portal; liver cirrhosis; liver diseases	0.012048	0.59802	1	0	1		cystic fibrosis; hypertension, portal; liver cirrhosis; liver diseases
GAD Gene-Disease Associations	gad	delayed graft function	0.0015715	1	1	0	1		delayed graft function
GAD Gene-Disease Associations	gad	reward dependence temperament	0.012048	0.59555	1	0	1		reward dependence temperament
GAD Gene-Disease Associations	gad	insulin resistance	0.049764	0.13562	1	0	1		insulin resistance
GAD Gene-Disease Associations	gad	ischemia	0.012048	0.59764	1	0	1		ischemia
GAD Gene-Disease Associations	gad	cirrhosis, alcoholic; alcoholism	0.0015715	1	1	0	1		cirrhosis, alcoholic; alcoholism
GAD Gene-Disease Associations	gad	coronary stenosis	-0.0024446	1	1	0	-1		coronary stenosis
GAD Gene-Disease Associations	gad	hypertension, pregnancy-induced; pre-eclampsia	0.012048	0.6026	1	0	1		hypertension, pregnancy-induced; pre-eclampsia
GAD Gene-Disease Associations	gad	fatigue syndrome, chronic	-0.0024446	1	1	0	-1		fatigue syndrome, chronic
GAD Gene-Disease Associations	gad	hypertension, pregnancy-induced	0.012048	0.60017	1	0	1		hypertension, pregnancy-induced
GAD Gene-Disease Associations	gad	albuminuria	0.016064	0.58027	1	0	1		albuminuria
GAD Gene-Disease Associations	gad	apoplexy; cerebral hemorrhage; cerebral hemorrhages; intracranial hemorrhages; stroke; subarachnoid hemorrhage	0.012048	0.59925	1	0	1		apoplexy; cerebral hemorrhage; cerebral hemorrhages; intracranial hemorrhages; stroke; subarachnoid hemorrhage
GAD Gene-Disease Associations	gad	elite runners	0.012048	0.59777	1	0	1		elite runners
GAD Gene-Disease Associations	gad	cerebrovascular disease; sickle cell anemia	0.0096036	0.70571	1	0	1		cerebrovascular disease; sickle cell anemia
GAD Gene-Disease Associations	gad	vascular disease	0.02008	0.36332	1	0	1		vascular disease
GAD Gene-Disease Associations	gad	hemolytic-uremic syndrome	0.024096	0.3435	1	0	1		hemolytic-uremic syndrome
GAD Gene-Disease Associations	gad	diabetes mellitus, type 2;	-0.0064606	1	1	0	-1		diabetes mellitus, type 2;
GAD Gene-Disease Associations	gad	choroidal neovascularization; macular degeneration	0.028112	0.21852	1	0	1		choroidal neovascularization; macular degeneration
GAD Gene-Disease Associations	gad	cerebral infarct	0.02008	0.3618	1	0	1		cerebral infarct
GAD Gene-Disease Associations	gad	prostate carcinoma	-0.0064606	1	1	0	-1		prostate carcinoma
GAD Gene-Disease Associations	gad	osteoporosis, postmenopausal; estradiol	0.016064	0.58032	1	0	1		osteoporosis, postmenopausal; estradiol
GAD Gene-Disease Associations	gad	als/amyotrophic lateral sclerosis	-0.0064606	1	1	0	-1		als/amyotrophic lateral sclerosis
GAD Gene-Disease Associations	gad	diabetes mellitus, type 1; diabetes mellitus, type 2; diabetic angiopathies	-0.024969	0.12178	1	0	-1		diabetes mellitus, type 1; diabetes mellitus, type 2; diabetic angiopathies
GAD Gene-Disease Associations	gad	diabetes mellitus	-0.029859	0.26241	1	0	-1		diabetes mellitus
GAD Gene-Disease Associations	gad	hepatitis c; remission, spontaneous	-0.0057622	1	1	0	-1		hepatitis c; remission, spontaneous
GAD Gene-Disease Associations	gad	diabetes mellitus type ii; diabetes mellitus, type 2	0.021652	0.47152	1	0	1		diabetes mellitus type ii; diabetes mellitus, type 2
GAD Gene-Disease Associations	gad	diabetes mellitus; diabetes mellitus type ii; diabetes mellitus, type 2	0.021652	0.47489	1	0	1		diabetes mellitus; diabetes mellitus type ii; diabetes mellitus, type 2
GAD Gene-Disease Associations	gad	idiopathic orthostatic intolerance	0.012048	0.59732	1	0	1		idiopathic orthostatic intolerance
GAD Gene-Disease Associations	gad	obesity; overweight	0.01362	0.69258	1	0	1		obesity; overweight
GAD Gene-Disease Associations	gad	diabetes, type 2; obesity	0.016064	0.57912	1	0	1		diabetes, type 2; obesity
GAD Gene-Disease Associations	gad	aneurysm, ruptured; subarachnoid hemorrhage	0.012048	0.59975	1	0	1		aneurysm, ruptured; subarachnoid hemorrhage
GAD Gene-Disease Associations	gad	seizures, febrile	0.024096	0.34789	1	0	1		seizures, febrile
GAD Gene-Disease Associations	gad	kidney cancer	0.02008	0.36363	1	0	1		kidney cancer
GAD Gene-Disease Associations	gad	lymphocytosis; lymphoproliferative disorders	0.012048	0.5982	1	0	1		lymphocytosis; lymphoproliferative disorders
GAD Gene-Disease Associations	gad	carcinoma, squamous cell; mouth neoplasms	0.017636	0.6905	1	0	1		carcinoma, squamous cell; mouth neoplasms
GAD Gene-Disease Associations	gad	carcinoma, basal cell; skin basal cell carcinoma; skin neoplasms	0.012048	0.59551	1	0	1		carcinoma, basal cell; skin basal cell carcinoma; skin neoplasms
GAD Gene-Disease Associations	gad	chronic obstructive pulmonary disease/copd	0.025668	0.46783	1	0	1		chronic obstructive pulmonary disease/copd
GAD Gene-Disease Associations	gad	adenocarcinoma; carcinoma, squamous cell; esophageal neoplasms; lymphatic metastasis; neoplasm recurrence, local; oesophageal neoplasm; squamous cell carcinoma	0.016064	0.5776	1	0	1		adenocarcinoma; carcinoma, squamous cell; esophageal neoplasms; lymphatic metastasis; neoplasm recurrence, local; oesophageal neoplasm; squamous cell carcinoma
GAD Gene-Disease Associations	gad	azoospermia; oligospermia	0.0015715	1	1	0	1		azoospermia; oligospermia
GAD Gene-Disease Associations	gad	cancer	0.012048	0.59823	1	0	1		cancer
GAD Gene-Disease Associations	gad	dementia;	-0.0024446	1	1	0	-1		dementia;
GAD Gene-Disease Associations	gad	hypertension/complications*	0.016064	0.58057	1	0	1		hypertension/complications*
GAD Gene-Disease Associations	gad	dyslipidemias; hypertriglyceridemia	-0.0064606	1	1	0	-1		dyslipidemias; hypertriglyceridemia
GAD Gene-Disease Associations	gad	coronary artery disease; myocardial infarction	-0.025843	0.47412	1	0	-1		coronary artery disease; myocardial infarction
GAD Gene-Disease Associations	gad	myocardial infarction; stroke	0.017636	0.69053	1	0	1		myocardial infarction; stroke
GAD Gene-Disease Associations	gad	hypertension	0.095163	0.11595	1	0	1		hypertension
GAD Gene-Disease Associations	gad	adenocarcinoma; stomach neoplasms	0.021652	0.47361	1	0	1		adenocarcinoma; stomach neoplasms
GAD Gene-Disease Associations	gad	hepatopulmonary syndrome; liver cirrhosis	0.011874	0.81115	1	0	1		hepatopulmonary syndrome; liver cirrhosis
GAD Gene-Disease Associations	gad	migraine without aura	0.012048	0.59736	1	0	1		migraine without aura
GAD Gene-Disease Associations	gad	c-reactive protein	0.040161	0.12637	1	0	1		c-reactive protein
GAD Gene-Disease Associations	gad	memory impairment	0.012048	0.59889	1	0	1		memory impairment
GAD Gene-Disease Associations	gad	t-pa and pai-1 levels	0.02008	0.3605	1	0	1		t-pa and pai-1 levels
GAD Gene-Disease Associations	gad	renal insufficiency	0.016064	0.58155	1	0	1		renal insufficiency
GAD Gene-Disease Associations	gad	glomerulonephritis	0.012048	0.59739	1	0	1		glomerulonephritis
GAD Gene-Disease Associations	gad	hypertension, renal	0.02008	0.36124	1	0	1		hypertension, renal
GAD Gene-Disease Associations	gad	calcinosis; coronary artery disease	0.016064	0.57875	1	0	1		calcinosis; coronary artery disease
GAD Gene-Disease Associations	gad	diabetes mellitus type ii; diabetes mellitus, type 2; diabetic nephropathies; diabetic nephropathy	0.012048	0.60095	1	0	1		diabetes mellitus type ii; diabetes mellitus, type 2; diabetic nephropathies; diabetic nephropathy
GAD Gene-Disease Associations	gad	cerebrovascular disorders	0.0055876	1	1	0	1		cerebrovascular disorders
GAD Gene-Disease Associations	gad	vesicoureteral reflux	0.012048	0.60095	1	0	1		vesicoureteral reflux
GAD Gene-Disease Associations	gad	hyperlipidemias; hypertension	0.01362	0.6916	1	0	1		hyperlipidemias; hypertension
GAD Gene-Disease Associations	gad	lipoproteins, hdl	-0.0064606	1	1	0	-1		lipoproteins, hdl
GAD Gene-Disease Associations	gad	oxidative stress	0.02008	0.36182	1	0	1		oxidative stress
GAD Gene-Disease Associations	gad	rhinitis, allergic, perennial	0.012048	0.60004	1	0	1		rhinitis, allergic, perennial
GAD Gene-Disease Associations	gad	liver cirrhosis, alcoholic	0.012048	0.59415	1	0	1		liver cirrhosis, alcoholic
GAD Gene-Disease Associations	gad	malaria, cerebral; malaria, falciparum	-0.020953	0.20884	1	0	-1		malaria, cerebral; malaria, falciparum
