dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
GeneSigDB Published Gene Signatures	genesigdb	15532095-Table3	0.0092771	0.70356	1	0	1		15532095-Table3
GeneSigDB Published Gene Signatures	genesigdb	12821946-Table5	0.0054161	1	1	0	1		12821946-Table5
GeneSigDB Published Gene Signatures	genesigdb	19377508-Table2	-0.0023059	1	1	0	-1		19377508-Table2
GeneSigDB Published Gene Signatures	genesigdb	16423051-Table3	0.010832	0.74669	1	0	1		16423051-Table3
GeneSigDB Published Gene Signatures	genesigdb	16529784-Table5	-0.0023059	1	1	0	-1		16529784-Table5
GeneSigDB Published Gene Signatures	genesigdb	16166251-table1	0.019305	0.3579	1	0	1		16166251-table1
GeneSigDB Published Gene Signatures	genesigdb	16269079-TableS1	-0.016195	0.58966	1	0	-1		16269079-TableS1
GeneSigDB Published Gene Signatures	genesigdb	11983058-Table1	-0.0061669	1	1	0	-1		11983058-Table1
GeneSigDB Published Gene Signatures	genesigdb	19139136-TableS1	-0.0061669	1	1	0	-1		19139136-TableS1
GeneSigDB Published Gene Signatures	genesigdb	12096084-Figure3-2	-0.016195	0.58775	1	0	-1		12096084-Figure3-2
GeneSigDB Published Gene Signatures	genesigdb	18308945-Table4	0.0015551	1	1	0	1		18308945-Table4
GeneSigDB Published Gene Signatures	genesigdb	18308945-Table1	0.011583	0.59616	1	0	1		18308945-Table1
GeneSigDB Published Gene Signatures	genesigdb	17597811-SuppTable3	-0.0046118	1	1	0	-1		17597811-SuppTable3
GeneSigDB Published Gene Signatures	genesigdb	12972399-Table1	0.015444	0.58098	1	0	1		12972399-Table1
GeneSigDB Published Gene Signatures	genesigdb	16912175-SuppTable3b	0.011583	0.59699	1	0	1		16912175-SuppTable3b
GeneSigDB Published Gene Signatures	genesigdb	17711579-Table1a	0.011583	0.59853	1	0	1		17711579-Table1a
GeneSigDB Published Gene Signatures	genesigdb	18927307-tableS3	0.023166	0.34405	1	0	1		18927307-tableS3
GeneSigDB Published Gene Signatures	genesigdb	19965622-TableS1b	0.011583	0.59847	1	0	1		19965622-TableS1b
GeneSigDB Published Gene Signatures	genesigdb	17145885-SuppTable1	-0.0061669	1	1	0	-1		17145885-SuppTable1
GeneSigDB Published Gene Signatures	genesigdb	19168792-TableS3	-0.0099743	0.80174	1	0	-1		19168792-TableS3
GeneSigDB Published Gene Signatures	genesigdb	20140255-TableS2	-0.022362	0.37714	1	0	-1		20140255-TableS2
GeneSigDB Published Gene Signatures	genesigdb	20058202-Table5	-0.0061669	1	1	0	-1		20058202-Table5
GeneSigDB Published Gene Signatures	genesigdb	15831674-Table3	-0.0061669	1	1	0	-1		15831674-Table3
GeneSigDB Published Gene Signatures	genesigdb	18855877-TableS2	0.045581	0.18578	1	0	1		18855877-TableS2
GeneSigDB Published Gene Signatures	genesigdb	16288033-SuppTable1	-0.020056	0.20582	1	0	-1		16288033-SuppTable1
GeneSigDB Published Gene Signatures	genesigdb	20145155-Table2	-0.020056	0.20549	1	0	-1		20145155-Table2
GeneSigDB Published Gene Signatures	genesigdb	15606925-Table3	0.02086	0.47103	1	0	1		15606925-Table3
GeneSigDB Published Gene Signatures	genesigdb	15846300-Table2b	-0.037806	0.03338	1	0	-1		15846300-Table2b
GeneSigDB Published Gene Signatures	genesigdb	19621087-Table1d	0.013138	0.69114	1	0	1		19621087-Table1d
GeneSigDB Published Gene Signatures	genesigdb	18410693-TableS6	0.011583	0.59518	1	0	1		18410693-TableS6
GeneSigDB Published Gene Signatures	genesigdb	17170073-TableS1	-0.0061669	1	1	0	-1		17170073-TableS1
GeneSigDB Published Gene Signatures	genesigdb	14737112-Table2	0.015444	0.57729	1	0	1		14737112-Table2
GeneSigDB Published Gene Signatures	genesigdb	12584564-Table1	0.011583	0.59825	1	0	1		12584564-Table1
GeneSigDB Published Gene Signatures	genesigdb	14627989-Table2	0.015444	0.58291	1	0	1		14627989-Table2
GeneSigDB Published Gene Signatures	genesigdb	18535662-TableS2a	-0.023863	0.61992	1	0	-1		18535662-TableS2a
GeneSigDB Published Gene Signatures	genesigdb	15474998-tableS1c	-0.099421	0.053559	1	0	-1		15474998-tableS1c
