dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pedophilia	-5.9165e-06	1	1	0	-1		Pedophilia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Liposarcoma	-0.00060271	0.13417	1	0	-1		Liposarcoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	West Nile Fever	0.0037435	0.77922	1	0	1		West Nile Fever
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hand Deformities, Congenital	0.00020493	0.24159	1	0	1		Hand Deformities, Congenital
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Keratoderma, Palmoplantar	1.2414e-06	1	1	0	1		Keratoderma, Palmoplantar
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hearing Loss, Conductive	-0.0013065	0.02131	1	0	-1		Hearing Loss, Conductive
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Osteopetrosis	0.0038009	0.73134	1	0	1		Osteopetrosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Opioid-Related Disorders	0.00012142	0.88256	1	0	1		Opioid-Related Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Sleep Disorders, Circadian Rhythm	4.1928e-05	0.87863	1	0	1		Sleep Disorders, Circadian Rhythm
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lysosomal Storage Diseases	-0.00013261	0.12064	1	0	-1		Lysosomal Storage Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Frontotemporal Dementia	7.9276e-05	0.78757	1	0	1		Frontotemporal Dementia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Brachial Plexus Neuritis	7.5551e-05	0.70566	1	0	1		Brachial Plexus Neuritis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leprosy	-0.00056917	0.11202	1	0	-1		Leprosy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Eye Diseases, Hereditary	-9.9399e-06	1	1	0	-1		Eye Diseases, Hereditary
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Smooth Muscle Tumor	9.62e-05	0.41826	1	0	1		Smooth Muscle Tumor
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Schizophrenia, Catatonic	0.00052394	0.21768	1	0	1		Schizophrenia, Catatonic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Mouth Diseases	0.0034335	0.79916	1	0	1		Mouth Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Gallstones	0.0049192	0.33939	1	0	1		Gallstones
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Colonic Pseudo-Obstruction	-5.554e-05	0.59476	1	0	-1		Colonic Pseudo-Obstruction
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Recurrence	0.0027536	0.82433	1	0	1		Recurrence
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neuroectodermal Tumors, Primitive	-9.8584e-06	1	1	0	-1		Neuroectodermal Tumors, Primitive
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Paraplegia	-3.5601e-05	0.95784	1	0	-1		Paraplegia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Coproporphyria, Hereditary	8.8179e-05	0.53921	1	0	1		Coproporphyria, Hereditary
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Berylliosis	0.019317	0.17848	1	0	1		Berylliosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pemphigoid, Benign Mucous Membrane	-0.0001576	0.52839	1	0	-1		Pemphigoid, Benign Mucous Membrane
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Asthma, Aspirin-Induced	0.005562	0.7228	1	0	1		Asthma, Aspirin-Induced
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hepatitis B, Chronic	0.0046233	0.22539	1	0	1		Hepatitis B, Chronic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pancreatitis	0.018092	0.29804	1	0	1		Pancreatitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Fasciitis, Plantar	0.00011139	0.51065	1	0	1		Fasciitis, Plantar
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Granuloma, Respiratory Tract	0.0028668	0.99482	1	0	1		Granuloma, Respiratory Tract
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pituitary ACTH Hypersecretion	0.0039313	0.50168	1	0	1		Pituitary ACTH Hypersecretion
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Dent Disease	6.0759e-05	0.57302	1	0	1		Dent Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Penile Diseases	0.00077221	0.28272	1	0	1		Penile Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Insulinoma	-0.00027187	0.16976	1	0	-1		Insulinoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Orthostatic Intolerance	0.0039856	0.39277	1	0	1		Orthostatic Intolerance
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Atrial Fibrillation	0.019089	0.24458	1	0	1		Atrial Fibrillation
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Glossalgia	0.00014649	0.26155	1	0	1		Glossalgia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cestode Infections	-0.0001058	0.43166	1	0	-1		Cestode Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Intermittent Claudication	0.00055191	0.056249	1	0	1		Intermittent Claudication
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Long QT Syndrome	0.0088353	0.46479	1	0	1		Long QT Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pregnancy Complications, Cardiovascular	0.008352	0.45895	1	0	1		Pregnancy Complications, Cardiovascular
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Body Dysmorphic Disorders	-8.4393e-05	0.54438	1	0	-1		Body Dysmorphic Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bruxism	0.00071214	0.21561	1	0	1		Bruxism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Croup	0.00031471	0.086749	1	0	1		Croup
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pleural Effusion, Malignant	2.2334e-05	1	1	0	1		Pleural Effusion, Malignant
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Calculi	0.00013228	0.6666	1	0	1		Calculi
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Diabetes Mellitus, Lipoatrophic	-1.9827e-05	0.94779	1	0	-1		Diabetes Mellitus, Lipoatrophic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hoarseness	-0.00032244	0.48938	1	0	-1		Hoarseness
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Extravasation of Diagnostic and Therapeutic Materials	0.010432	0.45729	1	0	1		Extravasation of Diagnostic and Therapeutic Materials
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Idiopathic intracranial hypertension with papilledema	-0.00081367	0.087499	1	0	-1		Idiopathic intracranial hypertension with papilledema
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Respiratory Hypersensitivity	0.014682	0.44677	1	0	1		Respiratory Hypersensitivity
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis	-0.0011346	0.21306	1	0	-1		Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hematoma	-0.0009883	0.33235	1	0	-1		Hematoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Priapism	0.0015114	0.074789	1	0	1		Priapism
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Blood Coagulation Disorders	-0.017394	0.35036	1	0	-1		Blood Coagulation Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Laryngeal Diseases	0.00066782	0.26391	1	0	1		Laryngeal Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tendon Injuries	0.0004527	0.16858	1	0	1		Tendon Injuries
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Anemia, Diamond-Blackfan	-4.4669e-05	0.73509	1	0	-1		Anemia, Diamond-Blackfan
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Glycogen Storage Disease	7.0309e-05	0.58079	1	0	1		Glycogen Storage Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Vitiligo	0.0077899	0.64477	1	0	1		Vitiligo
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Addison Disease	0.00027645	0.21654	1	0	1		Addison Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hearing Loss, Noise-Induced	-0.0013606	0.00404	1	0	-1		Hearing Loss, Noise-Induced
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lymphohistiocytosis, Hemophagocytic	0.00017583	0.12383	1	0	1		Lymphohistiocytosis, Hemophagocytic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Sjogren's Syndrome	-0.00018701	0.61909	1	0	-1		Sjogren's Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lichen Nitidus	-9.2443e-05	0.4727	1	0	-1		Lichen Nitidus
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Embolism, Amniotic Fluid	6.6178e-05	0.59624	1	0	1		Embolism, Amniotic Fluid
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Diabetes Insipidus	-0.00028094	0.72915	1	0	-1		Diabetes Insipidus
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Chagas Disease	8.2548e-05	0.57891	1	0	1		Chagas Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pemphigus, Benign Familial	0.00019231	0.27263	1	0	1		Pemphigus, Benign Familial
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Osteoporosis-pseudoglioma syndrome	1.1852e-05	0.83691	1	0	1		Osteoporosis-pseudoglioma syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Arthrogryposis	-0.00028165	0.10567	1	0	-1		Arthrogryposis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Craniofacial Dysostosis	0.003849	0.75286	1	0	1		Craniofacial Dysostosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Candidiasis	-0.00047544	0.28815	1	0	-1		Candidiasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Glaucoma, Angle-Closure	0.00014478	0.69007	1	0	1		Glaucoma, Angle-Closure
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Amyotrophic lateral sclerosis 1	-0.020097	0.096669	1	0	-1		Amyotrophic lateral sclerosis 1
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Osteoarthritis	-0.0063838	0.75607	1	0	-1		Osteoarthritis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Coloboma	8.2953e-06	0.98032	1	0	1		Coloboma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Rhinitis, Allergic	0.00015786	0.54738	1	0	1		Rhinitis, Allergic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Atypical Hemolytic Uremic Syndrome	0.0038635	0.54859	1	0	1		Atypical Hemolytic Uremic Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Thyroid Hormone Resistance Syndrome	-0.0099206	0.33258	1	0	-1		Thyroid Hormone Resistance Syndrome
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Kidney Diseases, Cystic	-0.00011524	0.85491	1	0	-1		Kidney Diseases, Cystic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spinal Curvatures	-9.6383e-05	0.66905	1	0	-1		Spinal Curvatures
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ichthyosis	-0.001132	0.0116	1	0	-1		Ichthyosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Nephrogenic Fibrosing Dermopathy	5.934e-05	0.71214	1	0	1		Nephrogenic Fibrosing Dermopathy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Rhabdomyosarcoma, Embryonal	0.003868	0.64884	1	0	1		Rhabdomyosarcoma, Embryonal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Muscular Dystrophy, Duchenne	-0.019596	0.20767	1	0	-1		Muscular Dystrophy, Duchenne
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hydrops Fetalis	0.00021524	0.49748	1	0	1		Hydrops Fetalis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Nail Diseases	-0.00028687	0.48007	1	0	-1		Nail Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Dermatitis, Occupational	1.1021e-05	0.97954	1	0	1		Dermatitis, Occupational
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Myoclonic Epilepsy, Juvenile	0.0076129	0.88459	1	0	1		Myoclonic Epilepsy, Juvenile
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Central Serous Chorioretinopathy	6.1699e-05	0.59568	1	0	1		Central Serous Chorioretinopathy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Myopia	-0.0099723	0.23113	1	0	-1		Myopia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Anemia, Neonatal	-1.202e-05	0.79167	1	0	-1		Anemia, Neonatal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Acidosis, Renal Tubular	-0.00020512	0.79622	1	0	-1		Acidosis, Renal Tubular
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Crohn Disease	0.011408	0.50651	1	0	1		Crohn Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Meningitis, Meningococcal	-0.00024619	0.29632	1	0	-1		Meningitis, Meningococcal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pulmonary Alveolar Proteinosis	-0.00010429	0.36797	1	0	-1		Pulmonary Alveolar Proteinosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Adenoma, Liver Cell	-0.015416	0.04693	1	0	-1		Adenoma, Liver Cell
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Snoring	4.6545e-05	0.75857	1	0	1		Snoring
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Personality Disorders	0.0054943	0.40078	1	0	1		Personality Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Drug Hypersensitivity	0.0251	0.22535	1	0	1		Drug Hypersensitivity
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pneumococcal Infections	-0.00057947	0.34851	1	0	-1		Pneumococcal Infections
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cholangitis, Sclerosing	0.0026228	0.94556	1	0	1		Cholangitis, Sclerosing
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Schistosomiasis haematobia	-0.00036564	0.00212	1	0	-1		Schistosomiasis haematobia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Salpingitis	0.00012915	0.33258	1	0	1		Salpingitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Muscular Atrophy	0.0027341	0.80586	1	0	1		Muscular Atrophy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Polyps	-6.3634e-05	0.41796	1	0	-1		Polyps
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Glomerulonephritis, Membranoproliferative	0.00054407	0.43141	1	0	1		Glomerulonephritis, Membranoproliferative
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Trypanosomiasis, African	1.0645e-05	0.9085	1	0	1		Trypanosomiasis, African
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Rhinitis, Vasomotor	0.00016471	0.20862	1	0	1		Rhinitis, Vasomotor
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Halothane Hepatitis	4.1393e-06	0.94728	1	0	1		Halothane Hepatitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Pre-Eclampsia	-0.011223	0.54999	1	0	-1		Pre-Eclampsia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Albuminuria	0.024471	0.26892	1	0	1		Albuminuria
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Respiration Disorders	0.00050594	0.81823	1	0	1		Respiration Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Sleep-Wake Transition Disorders	4.9769e-05	0.77044	1	0	1		Sleep-Wake Transition Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Granulomatosis with Polyangiitis	7.9433e-05	0.92221	1	0	1		Granulomatosis with Polyangiitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Latent Tuberculosis	-3.6742e-05	0.80347	1	0	-1		Latent Tuberculosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Purpura, Thrombocytopenic, Idiopathic	0.0001998	0.78688	1	0	1		Purpura, Thrombocytopenic, Idiopathic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neurologic Manifestations	-0.0012873	0.57102	1	0	-1		Neurologic Manifestations
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Dermatitis, Seborrheic	-8.1407e-05	0.60474	1	0	-1		Dermatitis, Seborrheic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypochondriasis	-2.6153e-06	0.97182	1	0	-1		Hypochondriasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Insect Bites and Stings	0.00014291	0.73373	1	0	1		Insect Bites and Stings
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leukemic Infiltration	-0.0003207	0.62117	1	0	-1		Leukemic Infiltration
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Dementia, Multi-Infarct	-0.00011548	0.45292	1	0	-1		Dementia, Multi-Infarct
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carotid Artery Injuries	0.0002413	0.59317	1	0	1		Carotid Artery Injuries
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Kashin-Beck Disease	-0.00011713	0.40512	1	0	-1		Kashin-Beck Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Amnesia, Transient Global	0.00032863	0.42165	1	0	1		Amnesia, Transient Global
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Erythema Nodosum	-0.00024385	0.73276	1	0	-1		Erythema Nodosum
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neoplasms, Adipose Tissue	-9.8818e-05	0.61054	1	0	-1		Neoplasms, Adipose Tissue
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Status Asthmaticus	0.0010514	0.14637	1	0	1		Status Asthmaticus
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Drug Eruptions	0.0080725	0.55594	1	0	1		Drug Eruptions
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Temporomandibular ankylosis	3.8697e-05	0.6822	1	0	1		Temporomandibular ankylosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Burkitt Lymphoma	-0.0003093	0.73257	1	0	-1		Burkitt Lymphoma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ovarian epithelial cancer	-0.0019745	0.0357	1	0	-1		Ovarian epithelial cancer
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypertension, Malignant	0.0093899	0.31657	1	0	1		Hypertension, Malignant
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Encephalomyelitis, Autoimmune, Experimental	0.01162	0.34327	1	0	1		Encephalomyelitis, Autoimmune, Experimental
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Eye Hemorrhage	-0.00039266	0.22954	1	0	-1		Eye Hemorrhage
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Adenoma, Bile Duct	-0.0010681	0.15371	1	0	-1		Adenoma, Bile Duct
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ventricular Dysfunction, Left	0.011848	0.36418	1	0	1		Ventricular Dysfunction, Left
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bone Diseases	0.002723	0.79371	1	0	1		Bone Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypertension, Pulmonary	0.018144	0.3949	1	0	1		Hypertension, Pulmonary
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Parkinsonian Disorders	-0.011605	0.50439	1	0	-1		Parkinsonian Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Aortic Diseases	-0.00076334	0.6144	1	0	-1		Aortic Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Raynaud Disease	0.0037298	0.63423	1	0	1		Raynaud Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Prostatic Hyperplasia	0.0046696	0.37	1	0	1		Prostatic Hyperplasia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Sepsis	0.031173	0.20557	1	0	1		Sepsis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Paraganglioma	0.00038339	0.089039	1	0	1		Paraganglioma
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cysts	-0.00089543	0.28932	1	0	-1		Cysts
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Spinocerebellar Degenerations	-0.00019026	0.50927	1	0	-1		Spinocerebellar Degenerations
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hepatic Encephalopathy	0.016433	0.40624	1	0	1		Hepatic Encephalopathy
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Low Back Pain	0.00411	0.50812	1	0	1		Low Back Pain
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Arthritis, Experimental	-0.003314	0.71429	1	0	-1		Arthritis, Experimental
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Peritonitis	0.0065037	0.87462	1	0	1		Peritonitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Bone Diseases, Metabolic	0.0084514	0.5	1	0	1		Bone Diseases, Metabolic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tetany	0.00028477	0.68241	1	0	1		Tetany
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Infant, Newborn, Diseases	0.00031168	0.81959	1	0	1		Infant, Newborn, Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cystitis, Interstitial	-0.00010364	0.83651	1	0	-1		Cystitis, Interstitial
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Telangiectasia, Hereditary Hemorrhagic	-0.00042941	0.24952	1	0	-1		Telangiectasia, Hereditary Hemorrhagic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Paraquat lung	0.00011843	0.71141	1	0	1		Paraquat lung
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Developmental Disabilities	-0.014992	0.03378	1	0	-1		Developmental Disabilities
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperoxia	-0.014262	0.02932	1	0	-1		Hyperoxia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Osteoporosis, Postmenopausal	0.0065723	0.6687	1	0	1		Osteoporosis, Postmenopausal
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Virus Diseases	0.003755	0.81616	1	0	1		Virus Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Nephrosis	-0.031003	0.03873	1	0	-1		Nephrosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Infertility, Male	0.02028	0.33631	1	0	1		Infertility, Male
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Insulin Resistance	0.018832	0.40795	1	0	1		Insulin Resistance
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Breast Neoplasms, Male	0.0037221	0.73885	1	0	1		Breast Neoplasms, Male
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hypospadias	0.0013322	0.39088	1	0	1		Hypospadias
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lymphoma, T-Cell	0.0025611	0.90951	1	0	1		Lymphoma, T-Cell
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Reticulocytosis	0.00011449	0.75137	1	0	1		Reticulocytosis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Corneal Ulcer	-0.00023171	0.55369	1	0	-1		Corneal Ulcer
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Fatty Liver, Alcoholic	-0.011854	0.091409	1	0	-1		Fatty Liver, Alcoholic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Drug-Related Side Effects and Adverse Reactions	-0.01593	0.50953	1	0	-1		Drug-Related Side Effects and Adverse Reactions
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Alcohol-Induced Disorders, Nervous System	-0.00034802	0.0384	1	0	-1		Alcohol-Induced Disorders, Nervous System
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Neoplasm Recurrence, Local	0.0085884	0.78508	1	0	1		Neoplasm Recurrence, Local
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Corneal Diseases	-0.00072299	0.38561	1	0	-1		Corneal Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Morphine Dependence	0.0073479	0.81774	1	0	1		Morphine Dependence
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Leukemia, Monocytic, Acute	-0.00063156	0.47438	1	0	-1		Leukemia, Monocytic, Acute
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperuricemia	0.00024022	0.82613	1	0	1		Hyperuricemia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Anaphylaxis	-0.01539	0.051329	1	0	-1		Anaphylaxis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Carcinoma, Ehrlich Tumor	-0.00057108	0.53074	1	0	-1		Carcinoma, Ehrlich Tumor
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Vascular Diseases	-0.0028894	0.76879	1	0	-1		Vascular Diseases
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Hyperkeratosis, Epidermolytic	-8.7004e-05	0.47032	1	0	-1		Hyperkeratosis, Epidermolytic
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Motor Neuron Disease	-0.014915	0.03837	1	0	-1		Motor Neuron Disease
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Tic Disorders	0.0052894	0.33717	1	0	1		Tic Disorders
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Birth Weight	0.0021313	0.88281	1	0	1		Birth Weight
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Ischemic Attack, Transient	-0.010115	0.21615	1	0	-1		Ischemic Attack, Transient
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Anorexia	-0.016746	0.35563	1	0	-1		Anorexia
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Lithiasis	-0.013666	0.16296	1	0	-1		Lithiasis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Chorioamnionitis	-0.00040738	0.26569	1	0	-1		Chorioamnionitis
CTD Gene-Disease Associations - Cleaned	ctddisease_cleaned	Cardiomyopathy, Hypertrophic	-0.0078248	0.62077	1	0	-1		Cardiomyopathy, Hypertrophic
